Paper ID,Paper Title,Author(s),Session,Oral
1822,DSGN: Deep Stereo Geometry Network for 3D Object Detection,"Yilun Chen, Shu Liu, Xiaoyong Shen, Jiaya Jia","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2100,Weakly-Supervised Salient Object Detection via Scribble Annotations,"Jing Zhang, Xin Yu, Aixuan Li, Peipei Song, Bowen Liu, Yuchao Dai","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2209,Learning to Learn Single Domain Generalization,"Fengchun Qiao, Long Zhao, Xi Peng","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2419,Severity-Aware Semantic Segmentation With Reinforced Wasserstein Training,"Xiaofeng Liu, Wenxuan Ji, Jane You, Georges El Fakhri, Jonghye Woo","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2434,Boosting Few-Shot Learning With Adaptive Margin Loss,"Aoxue Li, Weiran Huang, Xu Lan, Jiashi Feng, Zhenguo Li, Liwei Wang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2455,JA-POLS: A Moving-Camera Background Model via Joint Alignment and Partially-Overlapping Local Subspaces,"Irit Chelly, Vlad Winter, Dor Litvak, David Rosen, Oren Freifeld","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2554,AugFPN: Improving Multi-Scale Feature Learning for Object Detection,"Chaoxu Guo, Bin Fan, Qian Zhang, Shiming Xiang, Chunhong Pan","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
2655,xMUDA: Cross-Modal Unsupervised Domain Adaptation for 3D Semantic Segmentation,"Maximilian Jaritz, Tuan-Hung Vu, Raoul de Charette, Emilie Wirbel, Patrick Pérez","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
3058,Norm-Aware Embedding for Efficient Person Search,"Di Chen, Shanshan Zhang, Jian Yang, Bernt Schiele","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4253,Intelligent Home 3D: Automatic 3D-House Design From Linguistic Descriptions Only,"Qi Chen, Qi Wu, Rui Tang, Yuhan Wang, Shuai Wang, Mingkui Tan","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4441,Differential Treatment for Stuff and Things: A Simple Unsupervised Domain Adaptation Method for Semantic Segmentation,"Zhonghao Wang, Mo Yu, Yunchao Wei, Rogerio Feris, Jinjun Xiong, Wen-mei Hwu, Thomas S. Huang, Honghui Shi","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4534,Robust Object Detection Under Occlusion With Context-Aware CompositionalNets,"Angtian Wang, Yihong Sun, Adam Kortylewski, Alan L. Yuille","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4912,IMRAM: Iterative Matching With Recurrent Attention Memory for Cross-Modal Image-Text Retrieval,"Hui Chen, Guiguang Ding, Xudong Liu, Zijia Lin, Ji Liu, Jungong Han","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4919,Domain-Aware Visual Bias Eliminating for Generalized Zero-Shot Learning,"Shaobo Min, Hantao Yao, Hongtao Xie, Chaoqun Wang, Zheng-Jun Zha, Yongdong Zhang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4926,Semi-Supervised Semantic Segmentation With Cross-Consistency Training,"Yassine Ouali, Céline Hudelot, Myriam Tami","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
4979,Learning to Learn Cropping Models for Different Aspect Ratio Requirements,"Debang Li, Junge Zhang, Kaiqi Huang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5075,What Makes Training Multi-Modal Classification Networks Hard?,"Weiyao Wang, Du Tran, Matt Feiszli","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5141,Selective Transfer With Reinforced Transfer Network for Partial Domain Adaptation,"Zhihong Chen, Chao Chen, Zhaowei Cheng, Boyuan Jiang, Ke Fang, Xinyu Jin","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5234,Semi-Supervised Semantic Image Segmentation With Self-Correcting Networks,"Mostafa S. Ibrahim, Arash Vahdat, Mani Ranjbar, William G. Macready","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5237,Exemplar Normalization for Learning Deep Representation,"Ruimao Zhang, Zhanglin Peng, Lingyun Wu, Zhen Li, Ping Luo","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5379,Imitative Non-Autoregressive Modeling for Trajectory Forecasting and Imputation,"Mengshi Qi, Jie Qin, Yu Wu, Yi Yang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5483,Multi-Modal Graph Neural Network for Joint Reasoning on Vision and Scene Text,"Difei Gao, Ke Li, Ruiping Wang, Shiguang Shan, Xilin Chen","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5632,StereoGAN: Bridging Synthetic-to-Real Domain Gap by Joint Optimization of Domain Translation and Stereo Matching,"Rui Liu, Chengxi Yang, Wenxiu Sun, Xiaogang Wang, Hongsheng Li","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5641,Self-Supervised Domain-Aware Generative Network for Generalized Zero-Shot Learning,"Jiamin Wu, Tianzhu Zhang, Zheng-Jun Zha, Jiebo Luo, Yongdong Zhang, Feng Wu","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5730,Sparse Layered Graphs for Multi-Object Segmentation,"Niels Jeppesen, Anders N. Christensen, Vedrana A. Dahl, Anders B. Dahl","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5778,Visual-Semantic Matching by Exploring High-Order Attention and Distraction,"Yongzhi Li, Duo Zhang, Yadong Mu","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5915,End-to-End 3D Point Cloud Instance Segmentation Without Detection,"Haiyong Jiang, Feilong Yan, Jianfei Cai, Jianmin Zheng, Jun Xiao","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
5946,Deep Adversarial Decomposition: A Unified Framework for Separating Superimposed Images,"Zhengxia Zou, Sen Lei, Tianyang Shi, Zhenwei Shi, Jieping Ye","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6346,Differentiable Adaptive Computation Time for Visual Reasoning,"Cristóbal Eyzaguirre, Álvaro Soto","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6381,DeepLPF: Deep Local Parametric Filters for Image Enhancement,"Sean Moran, Pierre Marza, Steven McDonagh, Sarah Parisot, Gregory Slabaugh","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6422,Instance Credibility Inference for Few-Shot Learning,"Yikai Wang, Chengming Xu, Chen Liu, Li Zhang, Yanwei Fu","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6430,Learning From Web Data With Self-Organizing Memory Module,"Yi Tu, Li Niu, Junjie Chen, Dawei Cheng, Liqing Zhang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6544,TransMatch: A Transfer-Learning Scheme for Semi-Supervised Few-Shot Learning,"Zhongjie Yu, Lin Chen, Zhongwei Cheng, Jiebo Luo","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6552,Learning the Redundancy-Free Features for Generalized Zero-Shot Object Recognition,"Zongyan Han, Zhenyong Fu, Jian Yang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6583,Neural Topological SLAM for Visual Navigation,"Devendra Singh Chaplot, Ruslan Salakhutdinov, Abhinav Gupta, Saurabh Gupta","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6604,WaveletStereo: Learning Wavelet Coefficients of Disparity Map in Stereo Matching,"Menglong Yang, Fangrui Wu, Wei Li","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6613,Robust Superpixel-Guided Attentional Adversarial Attack,"Xiaoyi Dong, Jiangfan Han, Dongdong Chen, Jiayang Liu, Huanyu Bian, Zehua Ma, Hongsheng Li, Xiaogang Wang, Weiming Zhang, Nenghai Yu","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6730,BEDSR-Net: A Deep Shadow Removal Network From a Single Document Image,"Yun-Hsuan Lin, Wen-Chin Chen, Yung-Yu Chuang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6780,Cross-Domain Document Object Detection: Benchmark Suite and Method,"Kai Li, Curtis Wigington, Chris Tensmeyer, Handong Zhao, Nikolaos Barmpalios, Vlad I. Morariu, Varun Manjunatha, Tong Sun, Yun Fu","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6892,Explaining Knowledge Distillation by Quantifying the Knowledge,"Xu Cheng, Zhefan Rao, Yilan Chen, Quanshi Zhang","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6907,Exploring Bottom-Up and Top-Down Cues With Attentive Learning for Webly Supervised Object Detection,"Zhonghua Wu, Qingyi Tao, Guosheng Lin, Jianfei Cai","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6942,Enhancing Generic Segmentation With Learned Region Representations,"Or Isaacs, Oran Shayer, Michael Lindenbaum","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
6958,Adaptive Hierarchical Down-Sampling for Point Cloud Classification,"Ehsan Nezhadarya, Ehsan Taghavi, Ryan Razani, Bingbing Liu, Jun Luo","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
7029,FBNetV2: Differentiable Neural Architecture Search for Spatial and Channel Dimensions,"Alvin Wan, Xiaoliang Dai, Peizhao Zhang, Zijian He, Yuandong Tian, Saining Xie, Bichen Wu, Matthew Yu, Tao Xu, Kan Chen, Peter Vajda, Joseph E. Gonzalez","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
7062,Learning Texture Invariant Representation for Domain Adaptation of Semantic Segmentation,"Myeongjin Kim, Hyeran Byun","Poster 3.3 — Recognition (Detection, Categorization); Segmentation, Grouping and Shape; Vision Applications and Systems; Vision & Other Modalities; Transfer/Low-Shot/Semi/Unsupervised Learning",False
